EmployeeID,Age,Attrition,BusinessTravel,Department,JobRole,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
2294,24,No,Travel_Rarely,Research & Development,Laboratory Technician,12,4,Marketing,3,Male,4,1,Divorced,11818,4,Yes,18,3,1,6,3,4,6,3,1
2295,45,No,Travel_Rarely,Research & Development,Manager,1,4,Life Sciences,1,Female,4,2,Married,13482,4,No,11,3,1,0,1,3,0,0,0
2296,39,No,Travel_Frequently,Sales,Sales Executive,12,4,Life Sciences,3,Male,1,3,Single,5058,3,No,16,3,1,2,3,3,2,2,2
2297,18,Yes,Travel_Rarely,Research & Development,Manufacturing Director,4,1,Technical Degree,3,Male,1,1,Single,5129,2,No,17,3,1,0,2,2,0,0,0
2298,28,No,Travel_Rarely,Sales,Sales Representative,1,2,Medical,2,Male,1,4,Married,7430,4,Yes,17,3,1,9,2,3,7,3,0
2299,31,No,Non-Travel,Human Resources,Human Resources,2,2,Marketing,3,Male,1,1,Divorced,3790,2,No,11,3,1,10,0,3,3,2,0
2300,33,No,Travel_Rarely,Research & Development,Healthcare Representative,17,2,Medical,3,Male,3,4,Divorced,9716,5,Yes,15,4,0,12,2,3,0,0,0
2301,18,Yes,Non-Travel,Research & Development,Manager,7,3,Marketing,2,Female,1,3,Single,5990,3,No,11,4,0,0,3,2,0,0,0
2302,44,No,Travel_Frequently,Research & Development,Laboratory Technician,9,5,Technical Degree,1,Male,1,4,Married,3918,2,No,11,3,1,3,2,2,1,1,0
2303,46,No,Travel_Rarely,Sales,Manager,22,3,Human Resources,4,Male,5,3,Married,15799,5,Yes,14,3,0,4,2,2,2,0,2
2304,31,No,Travel_Rarely,Research & Development,Manager,25,4,Other,2,Male,1,3,Married,7712,5,No,15,3,0,1,2,3,0,0,0
2305,37,No,Travel_Rarely,Sales,Manager,3,1,Technical Degree,3,Male,2,3,Married,7088,1,Yes,11,3,1,6,3,1,5,2,0
2306,32,No,Travel_Rarely,Human Resources,Manager,13,3,Other,3,Male,3,3,Married,10377,2,Yes,19,3,0,11,2,3,7,1,1
2307,28,Yes,Travel_Rarely,Research & Development,Manufacturing Director,13,3,Technical Degree,3,Male,3,1,Single,8886,7,No,15,3,0,10,2,4,2,0,0
2308,40,No,Travel_Rarely,Research & Development,Healthcare Representative,2,3,Medical,2,Male,3,1,Divorced,10265,5,No,18,3,1,3,3,3,0,0,0
2309,21,Yes,Travel_Rarely,Sales,Sales Representative,17,3,Medical,1,Male,2,1,Married,5413,4,No,19,3,0,3,3,3,3,0,1
2310,31,No,Travel_Rarely,Sales,Sales Executive,9,4,Medical,4,Male,4,3,Single,10787,3,No,19,4,0,4,3,1,3,0,3
2311,38,No,Travel_Rarely,Research & Development,Research Scientist,22,3,Medical,4,Male,1,4,Single,4313,3,No,14,4,0,3,3,2,2,1,2
2312,44,No,Travel_Rarely,Research & Development,Manager,5,1,Human Resources,3,Male,5,4,Divorced,13772,4,No,18,3,0,2,5,2,2,0,2
2313,18,No,Travel_Frequently,Research & Development,Laboratory Technician,1,3,Technical Degree,3,Male,2,1,Single,7727,2,No,20,3,0,0,2,3,0,0,0
2314,31,Yes,Travel_Frequently,Sales,Sales Representative,1,2,Life Sciences,1,Female,1,2,Divorced,3862,4,Yes,12,3,1,1,3,2,0,0,0
2315,32,No,Travel_Rarely,Sales,Manager,7,3,Human Resources,4,Female,2,4,Married,7825,6,Yes,11,3,2,12,1,3,8,1,0
2316,43,No,Travel_Frequently,Human Resources,Manager,9,3,Marketing,2,Female,1,2,Single,6090,1,No,13,3,1,3,2,3,1,1,0
2317,42,No,Travel_Frequently,Research & Development,Healthcare Representative,6,3,Technical Degree,3,Male,1,1,Single,3812,1,No,11,3,2,6,2,2,4,0,1
2318,47,Yes,Travel_Rarely,Research & Development,Research Scientist,1,4,Other,1,Male,2,3,Married,5332,2,No,15,3,1,1,4,3,0,0,0
2319,23,No,Travel_Frequently,Research & Development,Research Scientist,8,1,Medical,3,Male,2,4,Married,6747,2,No,14,4,0,5,2,1,5,1,0
2320,32,No,Travel_Rarely,Sales,Manager,1,2,Marketing,3,Female,5,2,Single,15377,2,No,14,3,1,2,5,3,0,0,0
2321,50,Yes,Travel_Frequently,Research & Development,Manufacturing Director,1,3,Other,1,Male,4,1,Divorced,12528,3,No,17,3,2,1,4,3,1,1,1
2322,24,No,Travel_Rarely,Human Resources,Human Resources,15,4,Technical Degree,3,Male,1,4,Single,5629,3,No,18,3,0,6,3,4,6,3,5
2323,33,No,Travel_Rarely,Research & Development,Laboratory Technician,2,3,Medical,1,Female,5,3,Married,13762,1,No,14,3,3,0,2,4,0,0,0
2324,41,No,Travel_Frequently,Research & Development,Manufacturing Director,3,3,Life Sciences,4,Male,1,2,Married,6670,3,No,11,3,2,1,4,1,0,0,0
2325,51,No,Travel_Rarely,Human Resources,Human Resources,8,4,Technical Degree,3,Male,2,4,Married,10629,3,No,20,4,0,9,4,4,7,0,4
2326,24,No,Non-Travel,Sales,Manager,29,3,Technical Degree,4,Male,3,1,Married,8376,2,Yes,17,3,2,6,3,3,6,0,3
2327,36,No,Travel_Rarely,Sales,Sales Executive,15,4,Human Resources,3,Male,3,3,Married,8335,0,No,13,4,2,4,2,3,1,1,0
2328,48,No,Travel_Frequently,Research & Development,Manager,6,5,Human Resources,3,Female,5,3,Divorced,12236,2,No,13,3,2,7,2,2,7,0,7
2329,30,No,Travel_Rarely,Research & Development,Laboratory Technician,2,4,Other,4,Male,1,3,Married,4484,0,No,12,3,0,4,3,3,1,1,0
2330,30,No,Travel_Rarely,Sales,Sales Executive,17,1,Life Sciences,2,Male,1,2,Divorced,7958,5,No,20,3,0,0,5,4,0,0,0
2331,55,Yes,Travel_Rarely,Research & Development,Manager,4,4,Human Resources,3,Male,3,1,Married,7985,4,No,17,3,0,2,5,3,1,1,1
2332,48,No,Travel_Rarely,Sales,Manager,7,4,Human Resources,3,Male,3,3,Married,9433,1,No,16,3,0,5,2,3,5,0,5
2333,38,Yes,Travel_Rarely,Sales,Manager,3,1,Human Resources,2,Male,4,4,Divorced,11571,0,Yes,14,3,1,7,5,3,4,1,0
2334,35,No,Travel_Rarely,Sales,Sales Executive,4,3,Technical Degree,1,Male,2,3,Single,9327,4,No,13,3,0,5,0,3,5,1,2
2335,50,No,Non-Travel,Sales,Sales Executive,3,1,Human Resources,1,Male,3,4,Single,5701,2,No,11,3,0,2,4,2,0,0,0
2336,40,No,Travel_Frequently,Sales,Sales Representative,25,4,Medical,1,Female,3,3,Married,10918,1,No,14,4,0,6,0,4,1,0,1
2337,21,No,Travel_Rarely,Research & Development,Manager,16,4,Medical,4,Male,2,4,Married,8898,2,No,11,3,0,3,0,3,3,0,0
2338,33,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Human Resources,3,Male,2,4,Married,7059,4,No,12,3,0,1,2,4,0,0,0
2339,32,No,Travel_Rarely,Sales,Sales Executive,8,2,Human Resources,2,Female,1,3,Married,7527,1,No,13,3,0,1,2,3,1,0,1
2340,25,Yes,Non-Travel,Sales,Manager,1,4,Human Resources,2,Male,5,4,Married,14568,1,Yes,20,3,0,4,3,2,2,1,2
2341,22,No,Travel_Frequently,Research & Development,Healthcare Representative,5,3,Life Sciences,4,Female,4,4,Divorced,12135,3,No,16,3,0,3,2,3,0,0,0
2342,18,No,Travel_Frequently,Human Resources,Human Resources,1,3,Marketing,4,Female,1,1,Married,8375,3,No,13,4,1,0,3,3,0,0,0
2343,46,No,Travel_Rarely,Research & Development,Healthcare Representative,28,3,Other,1,Male,2,4,Married,6961,5,No,18,3,0,8,2,3,4,4,2
2344,30,Yes,Travel_Rarely,Sales,Manager,6,3,Human Resources,1,Male,1,4,Single,5621,1,No,19,3,1,0,6,3,0,0,0
2345,53,No,Travel_Rarely,Research & Development,Healthcare Representative,2,1,Medical,1,Female,2,4,Divorced,10223,6,No,17,3,2,16,3,2,14,5,3
2346,44,No,Travel_Rarely,Research & Development,Research Scientist,3,3,Marketing,3,Female,2,1,Divorced,2094,1,No,12,3,1,5,2,2,4,4,2
2347,26,No,Travel_Rarely,Research & Development,Manager,19,2,Other,2,Male,2,4,Married,5008,2,No,15,3,1,8,2,4,8,1,0
2348,56,Yes,Travel_Rarely,Sales,Sales Executive,29,3,Technical Degree,3,Male,1,4,Married,1676,4,Yes,12,3,1,5,5,1,5,1,5
2349,28,No,Travel_Rarely,Research & Development,Manufacturing Director,4,4,Marketing,1,Female,3,3,Divorced,7687,4,No,17,3,2,0,2,4,0,0,0
2350,28,No,Travel_Rarely,Research & Development,Manager,8,2,Medical,3,Male,1,1,Single,7348,2,Yes,15,3,2,8,2,3,3,1,1
2351,21,No,Non-Travel,Research & Development,Manufacturing Director,16,2,Marketing,4,Male,4,3,Married,11968,3,No,11,3,1,3,3,3,3,2,3
2352,30,No,Travel_Rarely,Sales,Manager,5,3,Marketing,2,Male,1,3,Single,5910,2,No,12,3,1,1,1,3,0,0,0
2353,34,No,Travel_Rarely,Sales,Sales Representative,2,2,Life Sciences,3,Female,2,1,Divorced,7381,6,No,19,3,1,1,5,2,0,0,0
2354,35,No,Travel_Rarely,Research & Development,Research Scientist,3,3,Life Sciences,4,Female,2,2,Divorced,11301,3,No,11,3,2,10,1,3,10,0,1
2355,43,No,Travel_Rarely,Sales,Sales Executive,10,3,Human Resources,3,Female,2,3,Single,8101,2,No,17,3,1,10,1,3,6,4,0
2356,35,No,Travel_Frequently,Research & Development,Manufacturing Director,2,3,Marketing,4,Male,4,4,Married,11157,4,Yes,11,3,1,2,3,2,0,0,0
2357,42,No,Travel_Rarely,Research & Development,Manager,1,4,Medical,4,Male,4,3,Married,10321,1,Yes,11,3,1,8,4,4,6,3,1
2358,41,No,Travel_Rarely,Research & Development,Laboratory Technician,1,5,Marketing,2,Female,5,4,Married,12028,2,Yes,14,3,1,6,1,3,6,0,0
2359,40,Yes,Travel_Rarely,Research & Development,Research Scientist,1,4,Technical Degree,4,Female,1,2,Married,2435,3,Yes,17,3,2,8,2,3,7,1,2
2360,36,No,Travel_Rarely,Research & Development,Research Scientist,2,2,Human Resources,2,Male,2,4,Married,8761,1,No,13,3,0,4,0,3,1,1,0
2361,33,No,Non-Travel,Research & Development,Laboratory Technician,1,3,Marketing,4,Male,5,1,Single,15017,2,No,18,3,1,14,3,4,6,2,6
2362,39,Yes,Travel_Rarely,Research & Development,Manager,7,3,Life Sciences,2,Male,3,3,Married,11118,6,Yes,17,3,0,21,2,3,10,4,0
2363,35,No,Travel_Rarely,Research & Development,Laboratory Technician,12,4,Technical Degree,2,Male,2,4,Married,4858,5,No,19,4,1,5,0,3,2,1,0
2364,36,No,Travel_Rarely,Research & Development,Research Scientist,25,4,Marketing,2,Male,2,4,Married,7242,1,No,24,3,1,15,1,1,8,0,2
2365,25,Yes,Travel_Rarely,Sales,Sales Executive,24,5,Human Resources,2,Female,1,1,Married,2301,0,No,14,4,1,7,3,2,3,1,3
2366,31,No,Travel_Rarely,Research & Development,Healthcare Representative,3,3,Medical,1,Female,4,3,Single,11167,4,No,11,3,0,3,1,3,1,1,1
2367,36,No,Travel_Frequently,Research & Development,Research Scientist,20,4,Marketing,4,Female,4,2,Divorced,13237,1,No,11,3,0,18,3,2,11,1,6
2368,46,Yes,Travel_Rarely,Sales,Manager,11,2,Medical,3,Male,2,1,Divorced,6299,3,No,13,3,0,8,2,2,7,2,4
2369,35,No,Travel_Rarely,Sales,Sales Executive,1,1,Marketing,4,Male,2,2,Married,7637,4,No,16,3,0,9,1,1,7,0,2
2370,23,No,Non-Travel,Sales,Sales Representative,21,3,Other,1,Female,1,4,Married,5745,2,No,16,3,1,3,2,3,0,0,0
2371,29,No,Travel_Rarely,Sales,Sales Executive,25,3,Other,2,Male,2,4,Married,6286,5,No,17,3,0,2,2,2,0,0,0
2372,37,No,Travel_Rarely,Human Resources,Human Resources,15,3,Marketing,2,Female,3,3,Married,6349,2,No,12,3,3,12,5,3,5,1,5
2373,51,No,Travel_Rarely,Sales,Sales Executive,10,3,Marketing,3,Female,1,3,Single,5956,1,Yes,14,3,1,6,2,2,4,0,2
2374,25,No,Travel_Frequently,Research & Development,Manager,8,5,Other,2,Female,1,1,Married,6083,1,No,13,3,0,7,1,3,7,2,0
2375,46,No,Travel_Rarely,Research & Development,Manufacturing Director,1,3,Other,2,Female,1,4,Divorced,3755,0,No,19,3,0,1,2,3,1,0,1
2376,36,Yes,Travel_Rarely,Research & Development,Research Scientist,1,2,Life Sciences,4,Female,1,1,Single,5769,4,No,14,3,2,4,3,4,2,0,1
2377,30,No,Travel_Rarely,Research & Development,Manufacturing Director,1,3,Marketing,1,Male,1,2,Married,5931,0,No,20,3,1,10,2,2,2,2,2
2378,27,Yes,Travel_Rarely,Research & Development,Laboratory Technician,5,3,Human Resources,3,Female,1,1,Married,4042,1,No,12,3,2,1,2,2,1,1,1
2379,38,No,Travel_Rarely,Research & Development,Research Scientist,12,3,Marketing,3,Male,2,3,Married,6931,3,No,13,3,1,4,2,3,4,2,3
2380,49,No,Travel_Rarely,Research & Development,Research Scientist,1,1,Technical Degree,1,Female,1,3,Divorced,3800,2,Yes,21,3,3,12,5,4,12,0,1
2381,27,No,Travel_Rarely,Research & Development,Manufacturing Director,6,4,Medical,2,Male,1,1,Single,7813,3,No,15,3,2,6,4,3,6,0,1
2382,49,No,Travel_Rarely,Research & Development,Research Scientist,3,3,Other,1,Male,3,4,Married,6953,3,No,15,3,1,6,6,1,5,0,4
2383,18,No,Travel_Rarely,Research & Development,Healthcare Representative,15,4,Marketing,4,Female,3,4,Single,11998,2,Yes,15,3,2,0,3,3,0,0,0
2384,29,No,Non-Travel,Research & Development,Manager,3,4,Life Sciences,2,Male,2,1,Married,6139,2,Yes,15,3,1,7,2,2,3,3,3
2385,29,Yes,Travel_Rarely,Research & Development,Manufacturing Director,2,4,Other,2,Male,2,1,Single,5904,5,No,17,3,0,11,3,1,10,0,0
2386,57,No,Non-Travel,Research & Development,Laboratory Technician,1,3,Medical,4,Male,3,2,Divorced,11139,3,No,13,3,0,8,4,1,5,0,0
2387,39,No,Travel_Frequently,Research & Development,Research Scientist,17,1,Marketing,4,Male,4,1,Single,8257,0,No,16,3,0,0,4,3,0,0,0
2388,40,No,Travel_Rarely,Research & Development,Healthcare Representative,4,2,Other,2,Female,3,4,Married,7658,5,No,14,3,1,11,3,2,10,0,0
2389,35,No,Travel_Frequently,Sales,Manager,1,4,Marketing,3,Male,2,3,Single,10538,1,No,12,3,2,3,3,3,2,0,0
2390,45,No,Travel_Frequently,Research & Development,Manager,24,3,Technical Degree,4,Female,2,2,Married,6516,3,No,13,4,0,12,1,3,12,0,0
2391,26,No,Travel_Frequently,Research & Development,Healthcare Representative,3,4,Other,3,Male,1,4,Married,3705,2,No,16,3,2,4,5,3,2,0,2
2392,38,No,Travel_Frequently,Research & Development,Manager,4,4,Other,4,Male,1,4,Divorced,3592,4,No,25,3,1,7,3,2,5,2,3
2393,26,No,Non-Travel,Sales,Manager,1,4,Medical,2,Female,4,1,Single,11083,2,No,15,3,2,5,1,2,4,0,4
2394,44,No,Travel_Rarely,Research & Development,Research Scientist,1,4,Life Sciences,3,Female,2,1,Married,8570,1,No,13,3,0,11,6,2,10,1,1
2395,18,No,Travel_Frequently,Sales,Sales Representative,1,2,Human Resources,4,Female,1,2,Single,3395,9,No,19,4,0,0,4,4,0,0,0
2396,44,No,Travel_Rarely,Research & Development,Research Scientist,4,3,Life Sciences,3,Male,5,4,Single,13265,2,No,17,3,1,7,2,2,0,0,0
2397,30,Yes,Travel_Rarely,Research & Development,Research Scientist,6,3,Marketing,4,Male,1,2,Single,2959,0,Yes,13,3,0,3,4,2,0,0,0
2398,41,Yes,Travel_Rarely,Research & Development,Laboratory Technician,28,3,Other,4,Male,4,2,Married,11942,4,Yes,12,3,0,0,2,2,0,0,0
2399,50,No,Travel_Rarely,Human Resources,Human Resources,1,4,Marketing,3,Male,2,1,Married,5560,3,No,12,3,0,4,5,4,4,2,1
2400,40,No,Travel_Rarely,Research & Development,Manufacturing Director,6,3,Other,2,Female,5,4,Married,13952,2,No,17,3,0,8,3,2,8,0,2
2401,19,No,Travel_Rarely,Research & Development,Manager,15,1,Other,2,Female,2,4,Married,6023,1,No,16,3,2,1,1,3,1,1,0
2402,43,No,Travel_Rarely,Sales,Sales Representative,8,4,Life Sciences,4,Male,1,4,Married,2787,4,No,18,3,0,5,2,3,2,0,1
2403,40,No,Travel_Rarely,Research & Development,Healthcare Representative,3,3,Other,3,Female,3,3,Divorced,7416,1,No,25,3,2,8,4,3,0,0,0
2404,23,No,Travel_Rarely,Research & Development,Manufacturing Director,3,3,Marketing,1,Male,3,4,Married,9626,4,Yes,15,3,0,5,2,3,5,3,1
2405,44,No,Travel_Rarely,Research & Development,Healthcare Representative,17,3,Human Resources,4,Female,5,3,Divorced,11044,2,No,11,3,2,4,4,3,4,2,3
2406,45,Yes,Travel_Rarely,Research & Development,Healthcare Representative,7,1,Human Resources,3,Male,4,2,Single,12860,1,No,16,3,0,2,2,3,2,2,0
2407,25,No,Travel_Frequently,Research & Development,Manufacturing Director,4,4,Other,3,Male,1,2,Married,3846,2,Yes,15,3,1,5,2,4,5,2,2
2408,38,No,Travel_Rarely,Research & Development,Healthcare Representative,1,3,Life Sciences,2,Male,3,3,Divorced,9894,3,Yes,12,3,1,4,2,3,3,2,0
2409,18,Yes,Travel_Rarely,Sales,Sales Representative,14,4,Life Sciences,4,Female,2,3,Married,8882,4,Yes,19,3,2,0,1,3,0,0,0
2410,53,Yes,Non-Travel,Research & Development,Healthcare Representative,12,4,Technical Degree,3,Female,3,4,Divorced,10148,0,No,12,3,2,2,2,3,0,0,0
2411,36,No,Travel_Rarely,Sales,Sales Executive,7,2,Technical Degree,1,Female,1,1,Single,6531,3,No,11,3,1,7,2,2,6,2,6
2412,41,Yes,Travel_Rarely,Research & Development,Manager,3,2,Medical,2,Male,5,4,Divorced,14632,5,Yes,12,3,0,1,5,2,1,1,0
2413,25,No,Travel_Rarely,Research & Development,Laboratory Technician,4,4,Other,4,Male,3,1,Single,7967,3,No,17,3,2,3,2,1,3,0,3
2414,44,Yes,Travel_Rarely,Research & Development,Manager,17,3,Marketing,3,Female,3,3,Single,6510,2,No,19,3,1,1,1,3,1,1,1
2415,33,No,Travel_Rarely,Research & Development,Laboratory Technician,4,3,Human Resources,3,Male,2,4,Divorced,10407,2,No,16,3,0,4,2,1,4,1,2
2416,37,No,Travel_Rarely,Sales,Manager,1,2,Technical Degree,4,Female,5,3,Married,14674,1,No,16,3,1,2,2,3,1,0,0
2417,43,No,Travel_Rarely,Research & Development,Research Scientist,22,4,Life Sciences,2,Male,1,4,Divorced,6512,5,Yes,11,3,0,14,2,2,7,0,0
2418,35,No,Travel_Rarely,Sales,Sales Executive,18,3,Other,3,Female,1,4,Married,6401,0,No,23,3,3,3,2,2,2,1,1
2419,39,No,Travel_Rarely,Research & Development,Laboratory Technician,22,3,Human Resources,2,Male,5,2,Married,12878,3,Yes,13,3,0,6,4,3,5,0,5
2420,29,No,Travel_Rarely,Sales,Manager,13,3,Other,4,Male,2,4,Divorced,7875,3,Yes,12,3,0,3,3,4,3,1,0
2421,35,Yes,Non-Travel,Research & Development,Laboratory Technician,12,2,Human Resources,4,Female,3,4,Single,5941,1,No,17,3,1,16,1,4,15,7,3
2422,33,No,Travel_Rarely,Sales,Sales Executive,10,3,Human Resources,2,Male,1,3,Married,4342,0,No,22,3,1,9,2,3,9,2,5
2423,33,No,Non-Travel,Research & Development,Healthcare Representative,6,4,Technical Degree,2,Male,5,2,Married,15750,2,No,12,4,2,3,2,4,2,2,2
2424,39,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Technical Degree,4,Male,5,3,Divorced,11946,1,Yes,14,3,1,5,1,3,1,0,0
2425,35,No,Travel_Rarely,Research & Development,Healthcare Representative,20,4,Medical,3,Male,1,3,Divorced,5369,1,No,14,3,2,17,2,2,14,2,0
2426,48,No,Travel_Rarely,Sales,Manager,24,3,Medical,2,Male,2,1,Single,8190,0,No,22,3,0,19,2,1,17,0,0
2427,50,No,Travel_Rarely,Research & Development,Manufacturing Director,7,3,Life Sciences,3,Female,1,3,Married,5220,3,No,12,3,0,6,2,3,5,0,2
2428,45,No,Travel_Rarely,Sales,Sales Executive,3,2,Other,3,Female,5,3,Divorced,11788,2,No,15,4,0,4,1,3,2,0,0
2429,43,No,Travel_Rarely,Research & Development,Manager,16,2,Human Resources,3,Male,4,3,Single,10349,4,Yes,15,4,2,2,2,3,2,1,0
2430,50,No,Travel_Rarely,Research & Development,Healthcare Representative,3,3,Life Sciences,4,Male,4,1,Divorced,8628,8,No,18,3,0,5,5,3,2,0,0
2431,28,No,Travel_Frequently,Research & Development,Manufacturing Director,13,3,Human Resources,2,Male,4,4,Single,13227,5,Yes,14,3,2,3,3,1,3,0,3
2432,36,No,Travel_Frequently,Research & Development,Laboratory Technician,1,4,Other,4,Male,1,4,Married,5610,5,No,14,4,0,15,2,2,15,2,1
2433,45,No,Travel_Rarely,Research & Development,Manager,1,5,Life Sciences,2,Male,2,3,Single,7248,1,Yes,14,3,1,15,3,2,12,2,5
2434,28,Yes,Travel_Frequently,Sales,Sales Executive,21,3,Other,3,Female,1,2,Single,1009,2,No,16,3,3,7,3,2,5,1,5
2435,48,No,Travel_Rarely,Research & Development,Research Scientist,2,1,Marketing,3,Female,2,3,Married,6268,4,No,13,3,0,5,1,2,4,4,0
2436,33,No,Travel_Rarely,Sales,Sales Executive,7,2,Other,4,Female,2,1,Married,8971,2,Yes,11,3,1,15,3,4,12,4,0
2437,29,No,Travel_Rarely,Research & Development,Laboratory Technician,4,3,Medical,2,Male,4,2,Single,11962,1,Yes,11,3,0,8,4,3,2,2,2
2438,42,No,Travel_Frequently,Research & Development,Manufacturing Director,1,4,Marketing,1,Female,1,3,Married,6930,2,No,20,3,1,8,3,3,0,0,0
2439,19,No,Travel_Frequently,Sales,Sales Representative,10,1,Medical,1,Male,1,2,Single,4172,2,No,18,3,0,1,3,4,1,1,1
2440,31,No,Travel_Frequently,Research & Development,Laboratory Technician,13,4,Marketing,4,Male,1,1,Single,6283,3,Yes,19,3,0,4,5,2,1,1,0
2441,23,Yes,Travel_Rarely,Research & Development,Manufacturing Director,8,3,Medical,3,Male,3,4,Married,10251,4,Yes,12,3,0,3,2,3,1,0,1
2442,40,No,Travel_Rarely,Research & Development,Manufacturing Director,29,3,Technical Degree,4,Female,5,4,Married,12294,6,No,19,3,1,10,2,3,10,0,1
2443,29,No,Travel_Rarely,Research & Development,Manufacturing Director,1,5,Medical,1,Male,5,4,Single,14166,5,No,14,3,2,7,2,2,4,2,0
2444,33,No,Travel_Rarely,Sales,Manager,2,5,Medical,4,Female,2,4,Divorced,10096,5,No,17,4,1,10,4,3,1,1,1
2445,51,Yes,Travel_Frequently,Sales,Sales Executive,19,2,Life Sciences,3,Male,4,1,Married,9838,3,Yes,12,4,2,2,3,4,0,0,0
2446,41,No,Travel_Rarely,Research & Development,Laboratory Technician,6,4,Medical,2,Female,3,4,Married,8978,2,No,13,4,0,8,3,3,7,5,0
2447,18,No,Travel_Frequently,Research & Development,Healthcare Representative,6,4,Human Resources,4,Male,1,2,Single,8188,3,Yes,14,3,1,0,2,4,0,0,0
2448,34,No,Travel_Rarely,Research & Development,Manufacturing Director,1,5,Technical Degree,4,Female,2,3,Married,5779,4,No,17,3,1,4,3,4,4,0,1
2449,38,No,Travel_Rarely,Research & Development,Manufacturing Director,6,3,Life Sciences,2,Male,2,2,Married,4517,1,No,12,3,0,3,0,3,3,0,3
2450,47,No,Travel_Rarely,Research & Development,Manufacturing Director,21,2,Marketing,1,Male,1,4,Married,6684,2,No,12,3,2,4,4,3,1,1,1
2451,27,No,Travel_Rarely,Research & Development,Manager,4,3,Medical,3,Male,3,3,Married,7690,1,No,16,3,2,7,2,2,3,0,1
2452,51,Yes,Travel_Rarely,Research & Development,Healthcare Representative,1,4,Technical Degree,2,Male,2,1,Single,6119,2,Yes,16,3,2,5,3,2,0,0,0
2453,45,No,Travel_Frequently,Sales,Sales Representative,1,3,Other,1,Male,1,2,Divorced,3427,1,No,18,3,1,10,2,2,1,0,1
2454,41,No,Travel_Rarely,Sales,Manager,2,4,Human Resources,1,Male,1,1,Married,3077,1,Yes,11,4,0,6,6,2,6,0,4
2455,58,No,Travel_Rarely,Research & Development,Manufacturing Director,11,1,Life Sciences,3,Male,3,3,Divorced,10851,0,No,14,3,0,12,2,3,11,6,5
2456,41,No,Non-Travel,Research & Development,Research Scientist,1,4,Marketing,3,Male,3,3,Single,10338,3,Yes,14,3,0,6,1,2,0,0,0
2457,33,Yes,Travel_Rarely,Sales,Sales Executive,12,3,Marketing,2,Male,4,2,Married,9652,0,No,11,3,0,6,2,2,1,0,1
2458,31,No,Travel_Rarely,Research & Development,Research Scientist,26,3,Other,3,Female,1,4,Single,5688,2,No,11,3,0,0,2,2,0,0,0
2459,47,No,Travel_Rarely,Sales,Sales Executive,19,3,Marketing,1,Female,2,4,Divorced,6814,1,No,14,3,1,2,3,4,1,0,1
2460,39,Yes,Travel_Rarely,Research & Development,Laboratory Technician,29,4,Human Resources,3,Male,2,4,Married,2584,4,No,13,3,2,11,4,2,5,3,1
2461,39,Yes,Travel_Rarely,Research & Development,Manager,2,3,Other,4,Male,3,2,Married,11706,3,Yes,12,4,1,3,4,3,1,1,1
2462,40,No,Travel_Rarely,Sales,Manager,1,2,Other,2,Male,1,3,Married,6079,4,Yes,16,3,0,5,3,2,4,4,1
2463,25,No,Non-Travel,Research & Development,Manager,4,2,Medical,3,Male,4,2,Married,8565,2,No,19,4,0,3,2,3,0,0,0
2464,37,No,Travel_Rarely,Research & Development,Manager,17,1,Other,1,Male,1,4,Single,4302,3,Yes,11,4,1,1,4,3,1,1,1
2465,43,No,Travel_Rarely,Research & Development,Manufacturing Director,12,4,Marketing,1,Male,5,3,Single,12670,2,No,11,3,1,5,4,1,1,1,1
2466,25,No,Travel_Rarely,Research & Development,Manager,1,3,Technical Degree,4,Male,5,3,Single,12031,3,No,13,3,0,4,2,3,3,0,3
2467,26,No,Travel_Rarely,Research & Development,Manager,1,3,Technical Degree,2,Male,2,1,Divorced,5832,1,Yes,12,3,0,8,2,3,8,0,5
